GridParameterBlock: Parameter 'tolerance' not specified, defaulting to `1e-08'!

Created serial ALUGrid<2,2,simplex,conforming> from macro grid file '../problem/cube.dgf.

56	  0.2  		 0.251556 	 -1 		 1.5357 	 -1 		 
208	  0.111111  		 0.0830474 	 1.88547 		 0.962854 	 0.794237 		 
800	  0.0588235  		 0.0294408 	 1.63058 		 0.670364 	 0.569319 		 
3136	  0.030303  		 0.0118898 	 1.36696 		 0.481836 	 0.497845 		 
12416	  0.0153846  		 0.00489238 	 1.30998 		 0.354315 	 0.453498 		 
49408	  0.00775194  		 0.00219238 	 1.17109 		 0.265515 	 0.42093 		 
197120	  0.00389105  		 0.00104341 	 1.07723 		 0.200821 	 0.405153 		 
787456	  0.00194932  		 0.000524107 	 0.996166 		 0.151842 	 0.404477 		 
