GridParameterBlock: Parameter 'tolerance' not specified, defaulting to `1e-08'!

Created serial ALUGrid<2,2,simplex,conforming> from macro grid file '../problem/cube01.dgf.

25	  0.2  		 0.959661 	 -1 		 2.51161 	 -1 		 
81	  0.111111  		 0.086081 	 4.10232 		 1.70555 	 0.658466 		 
289	  0.0588235  		 0.0185626 	 2.41221 		 0.899852 	 1.00538 		 
1089	  0.030303  		 0.00461684 	 2.09777 		 0.454471 	 1.02985 		 
4225	  0.0153846  		 0.0011549 	 2.04417 		 0.227762 	 1.01911 		 
16641	  0.00775194  		 0.000288797 	 2.02216 		 0.113945 	 1.01044 		 
66049	  0.00389105  		 7.22043e-05 	 2.01117 		 0.0569806 	 1.00543 		 
263169	  0.00194932  		 1.80514e-05 	 2.00561 		 0.0284913 	 1.00277 		 
