GridParameterBlock: Parameter 'tolerance' not specified, defaulting to `1e-08'!

Created serial ALUGrid<2,2,simplex,conforming> from macro grid file '../problem/cube02.dgf.

56	  0.2  		 5.7244 	 -1 		 47.1317 	 -1 		 
208	  0.111111  		 0.427113 	 4.41562 		 16.2559 	 1.81102 		 
800	  0.0588235  		 0.21443 	 1.08346 		 12.6987 	 0.388295 		 
3136	  0.030303  		 0.0479328 	 2.2587 		 7.55719 	 0.782463 		 
12416	  0.0153846  		 0.0133446 	 1.88631 		 4.08913 	 0.906012 		 
49408	  0.00775194  		 0.0034287 	 1.9826 		 2.07582 	 0.989135 		 
197120	  0.00389105  		 0.000864365 	 1.99915 		 1.0427 	 0.998956 		 
787456	  0.00194932  		 0.000216559 	 2.0025 		 0.521963 	 1.00111 		 
