GridParameterBlock: Parameter 'tolerance' not specified, defaulting to `1e-08'!

Created serial ALUGrid<2,2,simplex,conforming> from macro grid file '../problem/cube.dgf.

81	  0.2  		 0.0919453 	 -1 		 0.794231 	 -1 		 
289	  0.111111  		 0.04332 	 1.28036 		 0.617326 	 0.428689 		 
1089	  0.0588235  		 0.0186848 	 1.3222 		 0.487409 	 0.371537 		 
4225	  0.030303  		 0.00851223 	 1.18531 		 0.368799 	 0.420406 		 
16641	  0.0153846  		 0.00389664 	 1.15269 		 0.277492 	 0.419629 		 
66049	  0.00775194  		 0.00189515 	 1.05163 		 0.210293 	 0.404556 		 
263169	  0.00389105  		 0.000957694 	 0.990227 		 0.159767 	 0.398667 		 
1050625	  0.00194932  		 0.000499027 	 0.943096 		 0.121068 	 0.401274 		 
